,Unnamed: 0,Rank,Country,Score,GDP,Social support,Healthy life expectancy,Freedom,Generosity,Corruption,Region,Year,High,Low,Family,Dystopia.Residual,Standard Error
518,51,52,Belize,5.956,0.87616,,0.45569,0.51231,0.23684,0.10771,Latin America and Caribbean,2016,6.202000000000001,5.71,0.68655,3.08039,
519,52,53,Japan,5.921,1.38007,,0.91491,0.46761,0.10224,0.18985,Eastern Asia,2016,5.992000000000001,5.85,1.06054,1.80584,
520,53,54,Kazakhstan,5.919,1.22943,,0.57386,0.4052,0.15011,0.11132,Central and Eastern Europe,2016,6.001,5.8370000000000015,0.95544,2.49325,
521,54,55,Moldova,5.897,0.69177,,0.5230899999999999,0.25202,0.19997,0.01903,Central and Eastern Europe,2016,5.971,5.823,0.8313200000000001,3.38007,
522,55,56,Russia,5.856,1.2322799999999998,,0.58991,0.32682,0.02736,0.03586,Central and Eastern Europe,2016,5.922999999999999,5.789,1.05261,2.59115,
523,56,57,Poland,5.835,1.24585,,0.69058,0.4519,0.14443,0.055,Central and Eastern Europe,2016,5.921,5.749,1.04685,2.20035,
524,57,57,South Korea,5.835,1.35948,,0.88645,0.25168,0.18824,0.07716,Eastern Asia,2016,5.922999999999999,5.747000000000001,0.7219399999999999,2.35015,
525,58,59,Bolivia,5.822,0.79422,,0.4697,0.50961,0.21698,0.07746,Latin America and Caribbean,2016,5.904,5.74,0.8377899999999999,2.91635,
526,59,60,Lithuania,5.813,1.2692,,0.64674,0.18929,0.02025,0.0182,Central and Eastern Europe,2016,5.892,5.734,1.06411,2.60525,
527,60,61,Belarus,5.8020000000000005,1.1306200000000002,,0.6310399999999999,0.29091,0.13942000000000002,0.17457,Central and Eastern Europe,2016,5.881,5.723,1.04993,2.3858200000000003,
528,61,62,North Cyprus,5.771,1.31141,,0.8414200000000001,0.43596,0.26322,0.16577999999999998,Western Europe,2016,5.872000000000001,5.67,0.81826,1.93447,
529,62,63,Slovenia,5.768,1.29947,,0.79151,0.53164,0.25738,0.03635,Central and Eastern Europe,2016,5.853,5.683,1.05613,1.79522,
530,63,64,Peru,5.7429999999999986,0.99602,,0.6299399999999999,0.37502,0.14527,0.05292,Latin America and Caribbean,2016,5.839,5.647,0.81255,2.73117,
531,64,65,Turkmenistan,5.658,1.08017,,0.4400600000000001,0.37408,0.22567,0.28467,Central and Eastern Europe,2016,5.7360000000000015,5.58,1.03817,2.21489,
532,65,66,Mauritius,5.648,1.14372,,0.66189,0.46145,0.36951,0.052029999999999986,Sub-Saharan Africa,2016,5.789,5.5070000000000014,0.75695,2.20223,
533,66,67,Libya,5.615,1.0668799999999998,,0.52304,0.40672,0.17087,0.10339,Middle East and Northern Africa,2016,5.824,5.4060000000000015,0.95076,2.39374,
534,67,68,Latvia,5.56,1.21788,,0.63952,0.27996,0.17445,0.0889,Central and Eastern Europe,2016,5.634,5.4860000000000015,0.95025,2.20859,
535,68,69,Cyprus,5.546,1.31857,,0.8488,0.29507,0.27906,0.052279999999999986,Western Europe,2016,5.65,5.442,0.70697,2.04497,
536,69,70,Paraguay,5.5379999999999985,0.8937299999999999,,0.58295,0.46235,0.25296,0.07396,Latin America and Caribbean,2016,5.622999999999998,5.4529999999999985,1.11111,2.16091,
537,70,71,Romania,5.528,1.1697,,0.67602,0.36712,0.12889,0.006790000000000001,Central and Eastern Europe,2016,5.629,5.4270000000000005,0.7280300000000001,2.45184,
538,71,72,Estonia,5.517,1.27964,,0.68098,0.41511,0.08423,0.18519,Central and Eastern Europe,2016,5.597,5.437,1.0516299999999998,1.81985,
539,72,73,Jamaica,5.51,0.89333,,0.5946899999999999,0.43597,0.22245,0.04294,Latin America and Caribbean,2016,5.705,5.315,0.96372,2.35682,
540,73,74,Croatia,5.488,1.18649,,0.70524,0.23907,0.18434,0.04002,Central and Eastern Europe,2016,5.574,5.402,0.6080899999999999,2.52462,
541,74,75,Hong Kong,5.457999999999998,1.5107,,0.95277,0.48079,0.40097,0.31647,Eastern Asia,2016,5.5539999999999985,5.362,0.87021,0.92614,
542,75,76,Somalia,5.44,0.0,,0.11465999999999997,0.5677800000000001,0.27225,0.3118,Sub-Saharan Africa,2016,5.559,5.3210000000000015,0.33613000000000004,3.83772,
543,76,77,Kosovo,5.401,0.90145,,0.54,0.14396,0.27992,0.06547,Central and Eastern Europe,2016,5.494,5.308,0.66062,2.80998,
544,77,78,Turkey,5.3889999999999985,1.1649200000000002,,0.64718,0.23889,0.04707,0.12348,Middle East and Northern Africa,2016,5.483,5.295,0.8771700000000001,2.29074,
545,78,79,Indonesia,5.314,0.95104,,0.49374,0.39237,0.56521,0.00322,Southeastern Asia,2016,5.391,5.237,0.87625,2.03171,
546,79,80,Jordan,5.303,0.99673,,0.60712,0.36023,0.14262,0.13297,Middle East and Northern Africa,2016,5.419,5.187,0.86216,2.20142,
547,80,81,Azerbaijan,5.291,1.12373,,0.54504,0.35327,0.0564,0.17914000000000002,Central and Eastern Europe,2016,5.356,5.226,0.76042,2.2735,
548,81,82,Philippines,5.279,0.81217,,0.4703600000000001,0.5485399999999999,0.21674,0.11757,Southeastern Asia,2016,5.398,5.16,0.87877,2.23484,
549,82,83,China,5.245,1.0278,,0.73561,0.44012,0.04959,0.02745,Eastern Asia,2016,5.291,5.199,0.79381,2.17087,
550,83,84,Bhutan,5.1960000000000015,0.8527,,0.49759,0.46074,0.4854600000000001,0.1616,Southern Asia,2016,5.254,5.138,0.90836,1.82916,
551,84,85,Kyrgyzstan,5.185,0.5604399999999999,,0.5544899999999999,0.40212,0.38432,0.04762,Central and Eastern Europe,2016,5.267,5.103,0.95434,2.28136,
552,85,86,Serbia,5.1770000000000005,1.03437,,0.6458,0.15718,0.20737,0.04339,Central and Eastern Europe,2016,5.271,5.083,0.81329,2.27539,
553,86,87,Bosnia and Herzegovina,5.1629999999999985,0.93383,,0.7076600000000001,0.09511,0.29889,0.0,Central and Eastern Europe,2016,5.263,5.063,0.64367,2.48406,
554,87,88,Montenegro,5.1610000000000005,1.07838,,0.6353300000000001,0.15111,0.17190999999999998,0.12721,Central and Eastern Europe,2016,5.267,5.055,0.74173,2.25531,
555,88,89,Dominican Republic,5.155,1.02787,,0.5766899999999999,0.52259,0.21286,0.12372,Latin America and Caribbean,2016,5.273,5.037,0.99496,1.69626,
556,89,90,Morocco,5.151,0.8405799999999999,,0.5947100000000001,0.25646,0.04053,0.08404,Middle East and Northern Africa,2016,5.244,5.058,0.38595,2.94891,
557,90,91,Hungary,5.145,1.24142,,0.67608,0.1977,0.099,0.04472,Central and Eastern Europe,2016,5.234,5.056,0.93164,1.95473,
558,91,92,Pakistan,5.1320000000000014,0.68816,,0.40306,0.14622000000000002,0.31185,0.1388,Southern Asia,2016,5.226,5.038,0.26135,3.18286,
559,92,93,Lebanon,5.129,1.12268,,0.76171,0.26228,0.23693000000000006,0.03061,Middle East and Northern Africa,2016,5.227,5.0310000000000015,0.64184,2.0733900000000003,
560,93,94,Portugal,5.122999999999998,1.27607,,0.7936300000000001,0.44727,0.11691,0.01521,Western Europe,2016,5.216,5.03,0.94367,1.53015,
561,94,95,Macedonia,5.121,1.0193,,0.6473800000000001,0.27668000000000004,0.23507,0.07047,Central and Eastern Europe,2016,5.225,5.017,0.78236,2.08947,
562,95,96,Vietnam,5.061,0.74037,,0.66157,0.5595399999999999,0.25075,0.11556,Southeastern Asia,2016,5.131,4.9910000000000005,0.7911699999999999,1.9418,
563,96,97,Somaliland Region,5.057,0.25558000000000003,,0.33108000000000004,0.3913,0.51479,0.36794,Sub-Saharan Africa,2016,5.18,4.934,0.75862,2.43801,
564,97,98,Tunisia,5.045,0.97724,,0.59577,0.23553,0.03936,0.0817,Middle East and Northern Africa,2016,5.125,4.965,0.43165,2.68413,
565,98,99,Greece,5.033,1.24886,,0.80029,0.058220000000000015,0.0,0.04127,Western Europe,2016,5.131,4.935,0.75473,2.12944,
566,99,100,Tajikistan,4.996,0.48835,,0.5311899999999999,0.43408,0.25998000000000004,0.13509000000000002,Central and Eastern Europe,2016,5.069,4.923,0.75602,2.39106,
567,100,101,Mongolia,4.907,0.98853,,0.55469,0.35972,0.34539000000000003,0.03285,Eastern Asia,2016,4.976,4.838,1.08983,1.53586,
568,101,102,Laos,4.876,0.68042,,0.38291,0.52168,0.43079,0.22423,Southeastern Asia,2016,5.01,4.742,0.5497,2.08637,
569,102,103,Nigeria,4.875,0.75216,,0.05108,0.27854,0.23219,0.0305,Sub-Saharan Africa,2016,5.0,4.75,0.64498,2.88586,
570,103,104,Honduras,4.871,0.69429,,0.5838300000000001,0.26755,0.2044,0.06906,Latin America and Caribbean,2016,4.992,4.75,0.7559600000000001,2.29551,
571,104,105,Iran,4.813,1.11758,,0.64232,0.22544,0.38538,0.0557,Middle East and Northern Africa,2016,4.923,4.703,0.38857,1.99817,
572,105,106,Zambia,4.795,0.61202,,0.23573,0.42662,0.17866,0.11479,Sub-Saharan Africa,2016,4.945,4.645,0.6376,2.58991,
573,106,107,Nepal,4.793,0.4462600000000001,,0.50073,0.37012,0.3816,0.07007999999999999,Southern Asia,2016,4.888,4.698,0.69699,2.32694,
574,107,108,Palestinian Territories,4.754,0.67024,,0.56844,0.17744,0.11154,0.10613,Middle East and Northern Africa,2016,4.859,4.649,0.71629,2.40364,
575,108,109,Albania,4.655,0.9553,,0.73007,0.31866,0.1684,0.05301,Central and Eastern Europe,2016,4.7639999999999985,4.546,0.50163,1.92816,
576,109,110,Bangladesh,4.643,0.54177,,0.52989,0.39778,0.19132,0.12583,Southern Asia,2016,4.726,4.56,0.24749,2.60904,
577,110,111,Sierra Leone,4.635,0.36485,,0.0,0.30685,0.23897,0.08196,Sub-Saharan Africa,2016,4.765,4.505,0.628,3.01402,
578,111,112,Iraq,4.575,1.07474,,0.51076,0.24856,0.19589,0.13635999999999998,Middle East and Northern Africa,2016,4.704,4.4460000000000015,0.59205,1.81657,
579,112,113,Namibia,4.574,0.93287,,0.34745,0.48614,0.07795,0.10398,Sub-Saharan Africa,2016,4.774,4.374,0.70362,1.92198,
580,113,114,Cameroon,4.513,0.5249699999999999,,0.12697999999999998,0.42736,0.2268,0.06126,Sub-Saharan Africa,2016,4.609,4.417,0.62542,2.5198,
581,114,115,Ethiopia,4.508,0.29283000000000003,,0.34578000000000003,0.36703,0.29522,0.1717,Sub-Saharan Africa,2016,4.591,4.425,0.37932,2.65614,
582,115,116,South Africa,4.459,1.02416,,0.18611,0.42483,0.13656,0.08415,Sub-Saharan Africa,2016,4.547,4.371,0.96053,1.64227,
583,116,117,Sri Lanka,4.415,0.97318,,0.62007,0.50817,0.46978,0.07964,Southern Asia,2016,4.508,4.322,0.84783,0.91681,
584,117,118,India,4.404,0.74036,,0.45091,0.40285,0.25028,0.08722,Southern Asia,2016,4.457,4.351,0.29247,2.18032,
585,118,119,Myanmar,4.395,0.34112,,0.3988,0.42692,0.81971,0.20243,Southeastern Asia,2016,4.463,4.327,0.69981,1.50655,
586,119,120,Egypt,4.362,0.95395,,0.5211600000000001,0.18847,0.12705999999999998,0.10393,Middle East and Northern Africa,2016,4.465,4.259,0.49813,1.96895,
587,120,121,Armenia,4.36,0.8608600000000001,,0.64083,0.14037,0.07793,0.036160000000000005,Central and Eastern Europe,2016,4.454,4.266,0.6247699999999999,1.97864,
588,121,122,Kenya,4.356,0.52267,,0.30147,0.40576,0.41328,0.06686,Sub-Saharan Africa,2016,4.453,4.259,0.7624,1.88326,
589,122,123,Ukraine,4.324,0.87287,,0.58628,0.12859,0.20363,0.01829,Central and Eastern Europe,2016,4.412,4.2360000000000015,1.01413,1.50066,
590,123,124,Ghana,4.276,0.63107,,0.29681,0.40973,0.21203,0.0326,Sub-Saharan Africa,2016,4.367,4.185,0.49353,2.2002,
591,124,125,Congo (Kinshasa),4.272,0.05661,,0.188,0.15602,0.25458000000000003,0.06075,Sub-Saharan Africa,2016,4.353,4.191,0.80676,2.7492400000000004,
592,125,126,Georgia,4.252,0.8379200000000001,,0.64035,0.32461,0.06786,0.3188,Central and Eastern Europe,2016,4.34,4.164,0.19249,1.87031,
593,126,127,Congo (Brazzaville),4.2360000000000015,0.7710899999999999,,0.28212,0.37938,0.12077,0.09753,Sub-Saharan Africa,2016,4.365,4.107,0.47799,2.10681,
594,127,128,Senegal,4.2189999999999985,0.44314,,0.40457,0.31056,0.19103,0.11681,Sub-Saharan Africa,2016,4.287,4.151,0.7741600000000001,1.97861,
595,128,129,Bulgaria,4.217,1.11306,,0.67806,0.21219,0.12793,0.00615,Central and Eastern Europe,2016,4.33,4.104,0.92542,1.15377,
596,129,130,Mauritania,4.2010000000000005,0.6139100000000001,,0.28639000000000003,0.1268,0.22686,0.17955,Sub-Saharan Africa,2016,4.275,4.127,0.8414200000000001,1.9263,
597,130,131,Zimbabwe,4.1930000000000005,0.35041,,0.1595,0.25429,0.18503,0.08582000000000001,Sub-Saharan Africa,2016,4.285,4.101,0.71478,2.4427,
598,131,132,Malawi,4.1560000000000015,0.08709,,0.29364,0.4143,0.30968,0.07564,Sub-Saharan Africa,2016,4.271,4.041,0.147,2.82859,
599,132,133,Sudan,4.1389999999999985,0.63069,,0.29759,0.0,0.18077,0.10039,Sub-Saharan Africa,2016,4.35,3.928,0.8192799999999999,2.10995,
600,133,134,Gabon,4.121,1.15851,,0.3494,0.28098,0.06244,0.09314,Sub-Saharan Africa,2016,4.212,4.03,0.72368,1.4533200000000002,
601,134,135,Mali,4.073,0.31292,,0.16347,0.27544,0.21064,0.13647,Sub-Saharan Africa,2016,4.158,3.988,0.8633299999999999,2.11087,
602,135,136,Haiti,4.0280000000000005,0.34097,,0.27494,0.12072,0.47958,0.14476,Latin America and Caribbean,2016,4.163,3.893,0.29561,2.37116,
603,136,137,Botswana,3.974,1.09426,,0.34752,0.44089,0.12425,0.10769,Sub-Saharan Africa,2016,4.073,3.875,0.89186,0.96741,
604,137,138,Comoros,3.956,0.27509,,0.29981,0.15412,0.1827,0.18437,Sub-Saharan Africa,2016,4.052,3.86,0.60323,2.25632,
605,138,139,Ivory Coast,3.916,0.55507,,0.04476,0.40663,0.20338,0.1553,Sub-Saharan Africa,2016,4.006,3.826,0.57576,1.97478,
606,139,140,Cambodia,3.907,0.55604,,0.42494,0.5885199999999999,0.40339,0.08092,Southeastern Asia,2016,4.016,3.798,0.5375,1.3157299999999998,
607,140,141,Angola,3.866,0.84731,,0.04991,0.00589,0.12070999999999997,0.08434,Sub-Saharan Africa,2016,3.979,3.753,0.66366,2.09459,
608,141,142,Niger,3.856,0.1327,,0.26162,0.38041,0.2097,0.17176,Sub-Saharan Africa,2016,3.931,3.781,0.6053,2.09469,
609,142,143,South Sudan,3.832,0.39394,,0.15780999999999998,0.19662,0.25899,0.13015,Sub-Saharan Africa,2016,4.0680000000000005,3.596,0.18519,2.50929,
610,143,144,Chad,3.763,0.42214,,0.03824,0.12807000000000002,0.18667,0.04952,Sub-Saharan Africa,2016,3.854,3.672,0.63178,2.3063700000000003,
611,144,145,Burkina Faso,3.739,0.31995,,0.21297,0.3337,0.24353,0.12533,Sub-Saharan Africa,2016,3.831,3.647,0.63054,1.87319,
612,145,145,Uganda,3.739,0.34719,,0.19625,0.43653,0.27102,0.06442,Sub-Saharan Africa,2016,3.849,3.629,0.90981,1.51416,
613,146,147,Yemen,3.724,0.57939,,0.31048000000000003,0.2287,0.09821,0.058920000000000014,Middle East and Northern Africa,2016,3.827,3.621,0.47493,1.97295,
614,147,148,Madagascar,3.695,0.27954,,0.37109,0.13684000000000002,0.2204,0.07506,Sub-Saharan Africa,2016,3.769,3.621,0.46115,2.15075,
615,148,149,Tanzania,3.666,0.47155,,0.35700000000000004,0.3176,0.31472,0.05099,Sub-Saharan Africa,2016,3.771,3.5610000000000004,0.77623,1.37769,
616,149,150,Liberia,3.622,0.10706,,0.23165,0.25748000000000004,0.24063,0.04852,Sub-Saharan Africa,2016,3.781,3.463,0.50353,2.23284,
617,150,151,Guinea,3.607,0.22415,,0.18829,0.30953,0.29914,0.1192,Sub-Saharan Africa,2016,3.681,3.533,0.3109,2.15604,
618,151,152,Rwanda,3.515,0.32846,,0.31865,0.5432,0.23552,0.50521,Sub-Saharan Africa,2016,3.5860000000000003,3.444,0.6158600000000001,0.96819,
619,152,153,Benin,3.484,0.39499,,0.21028,0.39747,0.2018,0.06681000000000001,Sub-Saharan Africa,2016,3.564,3.404,0.10419,2.10812,
620,153,154,Afghanistan,3.36,0.38227,,0.17344,0.1643,0.31268,0.07112,Southern Asia,2016,3.432,3.2880000000000003,0.11037,2.14558,
621,154,155,Togo,3.303,0.28123000000000004,,0.24811,0.34678000000000003,0.17517,0.11587,Sub-Saharan Africa,2016,3.414,3.192,0.0,2.1354,
622,155,156,Syria,3.069,0.7471899999999999,,0.6299399999999999,0.06912,0.48397,0.17232999999999998,Middle East and Northern Africa,2016,3.202,2.9360000000000004,0.14866,0.81789,
623,156,157,Burundi,2.905,0.06831,,0.15747,0.0432,0.2029,0.09419,Sub-Saharan Africa,2016,3.0780000000000003,2.732,0.23442,2.1040400000000004,
624,0,1,Switzerland,7.5870000000000015,1.39651,,0.94143,0.66557,0.29678000000000004,0.41978,Western Europe,2015,,,1.34951,2.51738,0.03411
625,1,2,Iceland,7.561,1.30232,,0.94784,0.6287699999999999,0.4363,0.14145,Western Europe,2015,,,1.40223,2.70201,0.04884
626,2,3,Denmark,7.527,1.32548,,0.87464,0.6493800000000001,0.34139,0.48357,Western Europe,2015,,,1.36058,2.4920400000000003,0.033280000000000004
627,3,4,Norway,7.522,1.459,,0.88521,0.66973,0.34699,0.36503,Western Europe,2015,,,1.33095,2.46531,0.0388
628,4,5,Canada,7.427,1.32629,,0.90563,0.63297,0.45811,0.32957,North America,2015,,,1.32261,2.45176,0.03553
629,5,6,Finland,7.4060000000000015,1.29025,,0.8891100000000001,0.64169,0.23351,0.41372,Western Europe,2015,,,1.31826,2.61955,0.0314
630,6,7,Netherlands,7.377999999999999,1.32944,,0.89284,0.6157600000000001,0.4761,0.31814000000000003,Western Europe,2015,,,1.28017,2.4657,0.02799
631,7,8,Sweden,7.364,1.33171,,0.91087,0.6598,0.36262,0.43844,Western Europe,2015,,,1.2890700000000002,2.3711900000000004,0.03157
632,8,9,New Zealand,7.286,1.2501799999999998,,0.90837,0.6393800000000001,0.47501,0.42922,Australia and New Zealand,2015,,,1.31967,2.26425,0.033710000000000004
633,9,10,Australia,7.284,1.33358,,0.93156,0.6512399999999999,0.43562,0.35637,Australia and New Zealand,2015,,,1.30923,2.26646,0.04083
634,10,11,Israel,7.278,1.2285700000000002,,0.91387,0.41319,0.33172,0.07785,Middle East and Northern Africa,2015,,,1.22393,3.08854,0.0347
635,11,12,Costa Rica,7.226,0.95578,,0.8602700000000001,0.63376,0.25497,0.10583,Latin America and Caribbean,2015,,,1.23788,3.17728,0.04454
636,12,13,Austria,7.2,1.33723,,0.8904200000000001,0.62433,0.33088,0.18676,Western Europe,2015,,,1.29704,2.5332,0.03751
637,13,14,Mexico,7.187,1.02054,,0.8144399999999999,0.48181,0.14074,0.21312,Latin America and Caribbean,2015,,,0.91451,3.6021400000000003,0.041760000000000005
638,14,15,United States,7.119,1.39451,,0.86179,0.54604,0.40105,0.1589,North America,2015,,,1.24711,2.51011,0.03839
639,15,16,Brazil,6.983,0.98124,,0.69702,0.49049,0.14574,0.17521,Latin America and Caribbean,2015,,,1.23287,3.26001,0.040760000000000005
640,16,17,Luxembourg,6.9460000000000015,1.56391,,0.91894,0.61583,0.28034000000000003,0.37798,Western Europe,2015,,,1.21963,1.96961,0.03499
641,17,18,Ireland,6.94,1.33596,,0.89533,0.6177699999999999,0.45901,0.28703,Western Europe,2015,,,1.36948,1.9757,0.03676
642,18,19,Belgium,6.937,1.30782,,0.8966700000000001,0.5845,0.2225,0.2254,Western Europe,2015,,,1.28566,2.4148400000000003,0.03595
643,19,20,United Arab Emirates,6.901,1.42727,,0.80925,0.64157,0.26428,0.38583,Middle East and Northern Africa,2015,,,1.12575,2.24743,0.03729
644,20,21,United Kingdom,6.867000000000001,1.26637,,0.90943,0.59625,0.51912,0.32067,Western Europe,2015,,,1.28548,1.96994,0.01866
645,21,22,Oman,6.853,1.36011,,0.76276,0.63274,0.21542,0.32524000000000003,Middle East and Northern Africa,2015,,,1.08182,2.4748900000000003,0.05335
646,22,23,Venezuela,6.81,1.04424,,0.7205199999999999,0.42908,0.05841,0.11069,Latin America and Caribbean,2015,,,1.25596,3.19131,0.06476
647,23,24,Singapore,6.797999999999999,1.52186,,1.02525,0.54252,0.31105,0.4921,Southeastern Asia,2015,,,1.02,1.88501,0.0378
648,24,25,Panama,6.7860000000000005,1.06353,,0.79661,0.5421,0.24434,0.0927,Latin America and Caribbean,2015,,,1.1985,2.84848,0.0491
649,25,26,Germany,6.75,1.32792,,0.89186,0.6147699999999999,0.28214,0.21843,Western Europe,2015,,,1.29937,2.1156900000000003,0.01848
650,26,27,Chile,6.67,1.10715,,0.85857,0.44132,0.33363000000000004,0.12869,Latin America and Caribbean,2015,,,1.12447,2.67585,0.058
651,27,28,Qatar,6.6110000000000015,1.69042,,0.79733,0.6404,0.32573,0.52208,Middle East and Northern Africa,2015,,,1.0786,1.55674,0.06257
652,28,29,France,6.575,1.27778,,0.94579,0.55011,0.12332,0.20646,Western Europe,2015,,,1.2603799999999998,2.21126,0.03512
653,29,30,Argentina,6.574,1.05351,,0.78723,0.44974,0.11451,0.08484,Latin America and Caribbean,2015,,,1.24823,2.8360000000000003,0.04612
654,30,31,Czech Republic,6.505,1.17898,,0.84483,0.46364,0.10686,0.02652,Central and Eastern Europe,2015,,,1.20643,2.67782,0.04168
655,31,32,Uruguay,6.485,1.06166,,0.8116,0.6036199999999999,0.2324,0.24558,Latin America and Caribbean,2015,,,1.2089,2.3214200000000003,0.04539
656,32,33,Colombia,6.477,0.91861,,0.69077,0.53466,0.18401,0.0512,Latin America and Caribbean,2015,,,1.2401799999999998,2.85737,0.05051
657,33,34,Thailand,6.455,0.9669,,0.7385,0.5566399999999999,0.5763,0.03187,Southeastern Asia,2015,,,1.26504,2.31945,0.03557
658,34,35,Saudi Arabia,6.4110000000000005,1.39541,,0.72025,0.31048000000000003,0.13706,0.32524000000000003,Middle East and Northern Africa,2015,,,1.0839299999999998,2.43872,0.04633
659,35,36,Spain,6.329,1.23011,,0.95562,0.45951,0.18227,0.06398,Western Europe,2015,,,1.31379,2.12367,0.03468
660,36,37,Malta,6.3020000000000005,1.2074,,0.88721,0.60365,0.51752,0.13585999999999998,Western Europe,2015,,,1.30203,1.6488,0.04206
661,37,38,Taiwan,6.297999999999999,1.29098,,0.8753,0.3974,0.25376,0.08129,Eastern Asia,2015,,,1.07617,2.32323,0.03868
662,38,39,Kuwait,6.295,1.5542200000000002,,0.72492,0.55499,0.16228,0.25609,Middle East and Northern Africa,2015,,,1.16594,1.87634,0.04456
663,39,40,Suriname,6.269,0.99534,,0.6082,0.5965699999999999,0.16990999999999998,0.13633,Latin America and Caribbean,2015,,,0.972,2.79094,0.09811
664,40,41,Trinidad and Tobago,6.167999999999998,1.21183,,0.61483,0.55884,0.31844,0.0114,Latin America and Caribbean,2015,,,1.18354,2.2688200000000003,0.10895
665,41,42,El Salvador,6.13,0.76454,,0.67737,0.4035,0.10692,0.11776,Latin America and Caribbean,2015,,,1.02507,3.035,0.05618
666,42,43,Guatemala,6.122999999999998,0.74553,,0.64425,0.57733,0.27489,0.09472,Latin America and Caribbean,2015,,,1.04356,2.74255,0.05224
667,43,44,Uzbekistan,6.002999999999999,0.63244,,0.59772,0.6582100000000001,0.22837,0.30826,Central and Eastern Europe,2015,,,1.34043,2.23741,0.04361
668,44,45,Slovakia,5.995,1.16891,,0.7890199999999999,0.31751,0.16893,0.03431,Central and Eastern Europe,2015,,,1.26999,2.2463900000000003,0.04267
669,45,46,Japan,5.987,1.27074,,0.99111,0.49615,0.10705,0.1806,Eastern Asia,2015,,,1.25712,1.68435,0.03581
670,46,47,South Korea,5.984,1.24461,,0.96538,0.33208000000000004,0.18557,0.07857,Eastern Asia,2015,,,0.95774,2.21978,0.04098
671,47,48,Ecuador,5.975,0.8640200000000001,,0.79075,0.48574,0.11540999999999997,0.1809,Latin America and Caribbean,2015,,,0.99903,2.53942,0.04528
672,48,49,Bahrain,5.96,1.32376,,0.74716,0.45492,0.17362,0.306,Middle East and Northern Africa,2015,,,1.21624,1.73797,0.05412
673,49,50,Italy,5.948,1.25114,,0.95446,0.26236,0.22823,0.02901,Western Europe,2015,,,1.19777,2.02518,0.03914
674,50,51,Bolivia,5.89,0.68133,,0.5392,0.57414,0.20536,0.08800000000000001,Latin America and Caribbean,2015,,,0.97841,2.82334,0.05642000000000001
675,51,52,Moldova,5.8889999999999985,0.59448,,0.61826,0.32818,0.20951,0.01615,Central and Eastern Europe,2015,,,1.01528,3.10712,0.03799
676,52,53,Paraguay,5.877999999999999,0.75985,,0.66098,0.53899,0.3424,0.08242000000000001,Latin America and Caribbean,2015,,,1.30477,2.18896,0.04563
677,53,54,Kazakhstan,5.855,1.12254,,0.64368,0.51649,0.11827,0.08454,Central and Eastern Europe,2015,,,1.12241,2.24729,0.04114
678,54,55,Slovenia,5.848,1.18498,,0.8733700000000001,0.60855,0.25328,0.03787,Central and Eastern Europe,2015,,,1.27385,1.61583,0.04251
679,55,56,Lithuania,5.832999999999998,1.14723,,0.73128,0.21342,0.026410000000000003,0.01031,Central and Eastern Europe,2015,,,1.25745,2.4464900000000003,0.03843
680,56,57,Nicaragua,5.8279999999999985,0.59325,,0.7431399999999999,0.55475,0.27815,0.19317,Latin America and Caribbean,2015,,,1.14184,2.32407,0.05371
681,57,58,Peru,5.824,0.9001899999999999,,0.73017,0.4149600000000001,0.14982,0.05989,Latin America and Caribbean,2015,,,0.97459,2.5945,0.04615
682,58,59,Belarus,5.813,1.0319200000000002,,0.7360800000000001,0.37938,0.11046,0.1909,Central and Eastern Europe,2015,,,1.23289,2.1309,0.03938
683,59,60,Poland,5.791,1.12555,,0.77903,0.53122,0.16759000000000002,0.04212,Central and Eastern Europe,2015,,,1.27948,1.86565,0.04263
684,60,61,Malaysia,5.77,1.12486,,0.7239399999999999,0.5302399999999999,0.33075,0.10501,Southeastern Asia,2015,,,1.07023,1.88541,0.0433
685,61,62,Croatia,5.759,1.08254,,0.78805,0.25883,0.05444,0.0243,Central and Eastern Europe,2015,,,0.79624,2.75414,0.04394
686,62,63,Libya,5.754,1.13145,,0.7038,0.41668,0.18295,0.11023,Middle East and Northern Africa,2015,,,1.1186200000000002,2.09066,0.07832
687,63,64,Russia,5.716,1.13764,,0.6692600000000001,0.36679,0.00199,0.03005,Central and Eastern Europe,2015,,,1.23617,2.27394,0.03135
688,64,65,Jamaica,5.709,0.81038,,0.6874100000000001,0.50442,0.2123,0.02299,Latin America and Caribbean,2015,,,1.1510200000000002,2.32038,0.13693
689,65,66,North Cyprus,5.695,1.20806,,0.92356,0.49027,0.26169000000000003,0.1428,Western Europe,2015,,,1.07008,1.59888,0.05635
690,66,67,Cyprus,5.689,1.20813,,0.92356,0.40672,0.30638000000000004,0.06146,Western Europe,2015,,,0.89318,1.88931,0.0558
691,67,68,Algeria,5.605,0.93929,,0.61766,0.28579,0.07822,0.17382999999999998,Middle East and Northern Africa,2015,,,1.07772,2.43209,0.05099
692,68,69,Kosovo,5.589,0.80148,,0.63132,0.24749,0.2831,0.04741,Central and Eastern Europe,2015,,,0.81198,2.76579,0.05018
693,69,70,Turkmenistan,5.547999999999999,0.95847,,0.53886,0.4761,0.16979,0.30844,Central and Eastern Europe,2015,,,1.22668,1.86984,0.04175
694,70,71,Mauritius,5.477,1.00761,,0.7095,0.56066,0.37744,0.07521,Sub-Saharan Africa,2015,,,0.98521,1.76145,0.07197
